Punkt,RT-90 O,RT-90 N,RUTT,RUTTNAMN,PUNKTNAMN,PUNKTBESKR,ÅR,xcoord,ycoord
14,1642694,7066801,20ISO,Trehörningssjö,,,2010,18.6889905138925,63.680268153679
15,1642438,7068740,20ISO,Trehörningssjö,,,2010,18.6855884999608,63.6977439582737
16,1642173,7070295,20ISO,Trehörningssjö,,,2010,18.6816513004202,63.7117828713979
17,1640802,7072205,20ISO,Trehörningssjö,,,2010,18.6556746290414,63.7294462810596
18,1637774,7072668,20ISO,Trehörningssjö,,,2010,18.5948665258304,63.7347926564596
19,1636234,7073653,20ISO,Trehörningssjö,,,2010,18.5645862381689,63.7442179198131
20,1634583,7074224,20ISO,Trehörningssjö,,,2010,18.5316818910407,63.7499697257502
1,1741654,7095794,20KNO,Sävar,,,2012,20.7271464962208,63.8855761901178
2,1739854,7094124,20KNO,Sävar,,,2010,20.6880465219526,63.8718888814748
3,1737704,7094864,20KNO,Sävar,,,2010,20.6456046292118,63.8799704355202
4,1735624,7095884,20KNO,Sävar,,,2010,20.6049859021035,63.8904954932577
5,1735284,7092914,20KNO,Sävar,,,2010,20.5935583419557,63.8641750053833
6,1733384,7095784,20KNO,Sävar,,,2010,20.559392145015,63.8911038414527
7,1732554,7093924,20KNO,Sävar,,,2010,20.5397476620898,63.8750286371282
8,1732844,7092034,20KNO,Sävar,,,2010,20.5427771372763,63.8579393860913
9,1731804,7090524,20KNO,Sävar,,,2010,20.5194374261492,63.8451296886859
10,1730164,7088864,20KNO,Sävar,,,2010,20.4837477281794,63.8313693930107
11,1728084,7087124,20KNO,Sävar,,,2010,20.43907042253,63.8171710643503
12,1726494,7086344,20KNO,Sävar,,,2010,20.4057516333349,63.811226779319
13,1726004,7088704,20KNO,Sävar,,,2010,20.3992795328685,63.832645413085
14,1725374,7090514,20KNO,Sävar,,,2010,20.3891590310783,63.849235878913
15,1726724,7093644,20KNO,Sävar,,,2010,20.4211072219968,63.8763515962377
16,1727934,7096734,20KNO,Sävar,,,2010,20.4502167265862,63.9031933989226
17,1728904,7098934,20KNO,Sävar,,,2010,20.4731804919128,63.9222290711583
18,1731144,7097934,20KNO,Sävar,,,2010,20.5171741736199,63.9118133124907
19,1732854,7097664,20KNO,Sävar,,,2010,20.5514829370134,63.9082639720394
20,1733774,7099034,20KNO,Sävar,,,2010,20.5722408187455,63.9198967148847
1,1718385,7080238,20KNV,Umeå västra,Kurvan,,2010,20.2330531513196,63.7617571229061
2,1719502,7079684,20KNV,Umeå västra,Raksträckan,,2010,20.2548390522958,63.7561068562379
3,1720260,7080886,20KNV,Umeå västra,Degernäsbäcken,,2010,20.2718503455,63.7663830217917
4,1716177,7080486,20KNV,Umeå västra,Svedjan,,2010,20.1887854597797,63.7653397559111
5,1711141,7076276,20KNV,Umeå västra,Mossarosbäcken,,2010,20.0813033169179,63.7307390592219
6,1710757,7077731,20KNV,Umeå västra,Aspen,,2010,20.0755181734792,63.74398529177
7,1710049,7079773,20KNV,Umeå västra,Djäkneböle,,2010,20.063973400168,63.7626762275013
8,1706000,7079620,20KNV,Umeå västra,Utsikten,,2010,19.9819373308667,63.763703001367
9,1705184,7077840,20KNV,Umeå västra,Strängnäs,,2010,19.9630989377974,63.748254372625
10,1704361,7076976,20KNV,Umeå västra,Vattendelaren,,2010,19.9453402333285,63.7410029188299
11,1702424,7075155,20KNV,Umeå västra,Krossvägen,,2010,19.9038550452444,63.72582848537
12,1701481,7077590,20KNV,Umeå västra,Litet hygge,,2010,19.887964277619,63.7481575533499
13,1700563,7079272,20KNV,Umeå västra,Södra Hössjö,,2010,19.8715837856748,63.7637328095103
14,1700060,7081565,20KNV,Umeå västra,Norra Hössjö,,2010,19.8643657586828,63.7845375717023
15,1705837,7084876,20KNV,Umeå västra,Mellansvartbäck,,2010,19.9856072161251,63.8108229915577
16,1705530,7087616,20KNV,Umeå västra,Ladan,,2010,19.983027399447,63.8355171728979
17,1707061,7092352,20KNV,Umeå västra,Laxhoppet,,2010,20.0203964027862,63.8769859203676
18,1709415,7090669,20KNV,Umeå västra,Timmerrännan,,2010,20.0658779183822,63.860529124862
19,1712221,7087934,20KNV,Umeå västra,Energicentrum,,2010,20.1190230865178,63.834374572944
20,1712692,7085839,20KNV,Umeå västra,Hässningsberget,,2010,20.1256879707287,63.8153491034491
1,1688172.74175,7125227.05299,21JSO,Tvärålund,,P-plats höger sida,2010,19.6775672225836,64.1818922153002
2,1687795.87348,7122766.28327,21JSO,Tvärålund,,Körvägen/stigen västerut mot Björnmyrtjärnarna,2010,19.6667649553053,64.1600740818752
3,1688759.5507,7120915.71375,21JSO,Tvärålund,,"P-plats höger sida, 100 m innan infart mot Degerås",2010,19.684212129122,64.1429870038663
4,1689010.83342,7117219.11416,21JSO,Tvärålund,,Infart mot Östra vägen Tvärålund,2010,19.6847407103907,64.1097664478643
5,1687497.41373,7114769.0676,21JSO,Tvärålund,,"Mitt på storåkern, ca 300 m innan första huset",2010,19.6507280159262,64.0886612126042
6,1685460.11798,7113059.85584,21JSO,Tvärålund,,"Västerås, infart till sista gården i sydost",2010,19.6069633479726,64.0744590201835
7,1685423.07624,7109641.43234,21JSO,Tvärålund,,"Sarsjöliden, vägskäl mot Gullbäck",2010,19.6020360735469,64.0438818668909
8,1684835.70007,7106826.26004,21JSO,Tvärålund,,"Österselet, infart mot Selsberg, under kraftledningen",2010,19.5866239025171,64.0189969406402
9,1686437.17565,7103225.43718,21JSO,Tvärålund,,"Fällforsselet, byaskylten på höger hand",2010,19.6149060622651,63.9859125143352
10,1688910.29155,7100634.99766,21JSO,Tvärålund,,"Hällfors, 200 m innan vägskäl mot Tväråbäck",2010,19.6621110408007,63.9613947940646
11,1690783.5453,7104111.62961,21JSO,Tvärålund,,Vägskäl mot Orrböle,2010,19.7045874992246,63.9914892116864
12,1694614.71963,7104360.33844,21JSO,Tvärålund,,"Jämteböle, infarten i 120-graderskurvan",2010,19.7829884889543,63.9915940141497
13,1693698.62826,7106874.42804,21JSO,Tvärålund,,"Järvdal, infart till näst sista huset på vänster hand",2010,19.7675064119456,64.0146034950547
14,1692174.59644,7109038.06519,21JSO,Tvärålund,,"V Stärkesmark, sista gatlyset vid skylt ""Här slutar allmän väg""",2010,19.7391455624169,64.0348120184714
15,1693630.71738,7110625.3454,21JSO,Tvärålund,,"Lillsjö, svackan, vid skylt ""krokig väg""",2010,19.7708885177494,64.0482078937992
16,1695863.55546,7110615.10095,21JSO,Tvärålund,,Vägskälet mot Vännäsby,2010,19.81647384055,64.0468638919286
17,1696620.25222,7113437.06936,21JSO,Tvärålund,,"Gullsjö, byns S del",2010,19.8355759622956,64.0716876464321
18,1697593.93392,7116573.52954,21JSO,Tvärålund,,Vägskälet mot Gullsjö (V Rödåliden),2010,19.8595615278575,64.0991989379537
19,1694000.88507,7115615.73596,21JSO,Tvärålund,,Infart skogsbilväg söderut,2010,19.7848230148425,64.0926588105002
20,1690878.79549,7115467.56899,21JSO,Tvärålund,,Infart mot Högbäck,2010,19.7207695808761,64.0930666766115
1,1733334,7096814,21KSO,Sävar,,,2011,20.5599381934768,63.9003450595873
2,1736554,7101614,21KSO,Sävar,,,2011,20.6326653008945,63.9410865082015
3,1735936,7104044,21KSO,Sävar,,,2011,20.623845799485,63.9632261872227
4,1734888,7105904,21KSO,Sävar,,,2011,20.6053853796303,63.980560527621
5,1733952,7107848,21KSO,Sävar,,,2011,20.5893117935418,63.9985682808235
6,1733092,7109540,21KSO,Sävar,,,2011,20.5743815560229,64.0142707399662
7,1731060,7110752,21KSO,Sävar,,,2011,20.5348114748427,64.0264618960098
8,1729364,7112312,21KSO,Sävar,,,2011,20.5025839463846,64.0415320175794
9,1728492,7113664,21KSO,Sävar,,,2011,20.4868266640222,64.0541941900567
10,1728972,7117424,21KSO,Sävar,,,2011,20.5022909004662,64.0874931181984
11,1730388,7119528,21KSO,Sävar,,,2011,20.5344193274182,64.1053641362784
12,1728456,7111040,21KSO,Sävar,,,2011,20.4821538580697,64.0307581625856
13,1726880,7109284,21KSO,Sävar,,,2011,20.4474031008823,64.0160904569334
14,1728952,7109536,21KSO,Sävar,,,2011,20.4900088996563,64.0169854062743
15,1729372,7107344,21KSO,Sävar,,,2011,20.495275108744,63.9971114203431
16,1730040,7105016,21KSO,Sävar,,,2011,20.5053770588516,63.9758576966127
17,1730396,7103048,21KSO,Sävar,,,2011,20.5096609987009,63.9580281293731
18,1731232,7101136,21KSO,Sävar,,,2011,20.5237797655979,63.9403813039374
19,1732196,7098836,21KSO,Sävar,,,2011,20.5398948033889,63.9191794457159
20,1731804,7096764,21KSO,Sävar,,,2011,20.5288118925233,63.9009161598261
1,1582401,7251946,23HNO,Blattnicksele,,"Forsgrens torp, 2km N Blattnicksele",2013,17.575592136649,65.3594616302964
2,1582729,7250153,23HNO,Blattnicksele,,"Bron över Långavan, Blattnicksele",2013,17.5815515844745,65.3433056949298
3,1584865,7248256,23HNO,Blattnicksele,,Södra jvgövergången,2013,17.6262198647116,65.3257542314352
4,1586271,7246937,23HNO,Blattnicksele,,Forstjärn,2013,17.6555455887903,65.3135636614427
5,1588147,7246514,23HNO,Blattnicksele,,"Avtagsväg v, mot Sandsele 6:1",2013,17.6954904884807,65.3092732331299
6,1590078,7245863,23HNO,Blattnicksele,,P efter Nyhem,2013,17.7364512700428,65.3029134414686
7,1592570,7244478,23HNO,Blattnicksele,,"Rågolien, busstopp",2013,17.7889156169876,65.2898057116628
8,1594413,7244212,23HNO,Blattnicksele,,P innan Orrkulla,2013,17.828203465127,65.2868968261253
9,1596211,7244010,23HNO,Blattnicksele,,P Krokforsen,2013,17.8665637552126,65.2845645370416
10,1598190,7243561,23HNO,Blattnicksele,,P innan Sappetseleskylten,2013,17.9086158258313,65.2799546437258
11,1599963,7243193,23HNO,Blattnicksele,,P vid sommarstuga vänster efter Sappetsele,2013,17.9463028214098,65.276121752507
12,1602012,7241958,23HNO,Blattnicksele,,P innan Råstrandskorset,2013,17.9892427461388,65.264423579037
13,1601508,7240724,23HNO,Blattnicksele,,"Råstrandskorset, syd bron",2013,17.9775512258682,65.2535199732333
14,1600059,7241944,23HNO,Blattnicksele,,"Slutet av ängarna, liten stuga höger",2013,17.9474497419808,65.2648982911742
15,1598146,7242494,23HNO,Blattnicksele,,Skylt Torrviksele,2013,17.9069128902159,65.2704044893786
16,1595334,7242115,23HNO,Blattnicksele,,Liten väg höger,2013,17.8464725854779,65.2678351030329
17,1593480,7241802,23HNO,Blattnicksele,,Fredriksborgsbron,2013,17.8065866475978,65.2655620169294
18,1592160,7243287,23HNO,Blattnicksele,,Slutet av Sappetavan,2013,17.7793363875059,65.2792455055046
19,1590083,7244004,23HNO,Blattnicksele,,Långtjärnvägen vänster,2013,17.735339528532,65.2862485240331
20,1588029,7244465,23HNO,Blattnicksele,,Tistelövägen,2013,17.6916478636761,65.2909378081212
1,1796710,7290719,24LNO,Lulea,,,2010,22.2433227012557,65.5812911818603
2,1799331,7290568,24LNO,Lulea,,,2010,22.2994172595283,65.5775355779052
3,1796903,7292797,24LNO,Lulea,,,2010,22.2520817044227,65.5996331133381
4,1799758,7292583,24LNO,Lulea,,,2010,22.3131141307794,65.595096069175
5,1792661,7296158,24LNO,Lulea,,,2010,22.1680188158407,65.6334526053629
6,1789343,7296352,24LNO,Lulea,,,2010,22.096830759249,65.6381687533269
7,1787531,7298788,24LNO,Lulea,,,2010,22.0629671772173,65.6615027184544
8,1785774,7297159,24LNO,Lulea,,,2010,22.0215086784397,65.6485391337762
9,1784052,7298299,24LNO,Lulea,,,2010,21.9867444740785,65.6602223633334
10,1782445,7299985,24LNO,Lulea,,,2010,21.9555939556822,65.6766658041413
11,1788524,7288064,24LNO,Lulea,,,2010,22.0612915200954,65.5650143467128
12,1791074,7284292,24LNO,Lulea,,,2010,22.1080185318267,65.5291114217386
13,1785681,7283011,24LNO,Lulea,,,2010,21.989354536896,65.5224775584391
14,1782830,7283510,24LNO,Lulea,,,2010,21.9291140501989,65.5294214224595
15,1775548,7286126,24LNO,Lulea,,,2010,21.7778475477339,65.5590153271626
16,1775164,7284259,24LNO,Lulea,,,2010,21.7657580861018,65.5426876713935
17,1779284,7281779,24LNO,Lulea,,,2010,21.8492676677271,65.5170514916652
18,1780545,7280014,24LNO,Lulea,,,2010,21.8727036911907,65.500224770726
19,1782549,7278947,24LNO,Lulea,,,2010,21.9135175236021,65.4889751602325
20,1782695,7275038,24LNO,Lulea,,,2010,21.9084893140743,65.4539891076439
1,1762281,7278517,24LNV,,,,2012,21.4772073068511,65.5021099434513
2,1762151,7276416,24LNV,,,,2012,21.4703363953692,65.4834638844313
3,1760581,7275526,24LNV,,,,2012,21.4348919098442,65.4767810167845
4,1759142,7277362,24LNV,,,,2012,21.4075017873408,65.4943171994534
5,1757030,7278314,24LNV,,,,2012,21.3639151162588,65.5044905958138
6,1754947,7279838,24LNV,,,,2012,21.3219994864426,65.5197351908114
7,1753893,7282338,24LNV,,,,2012,21.3040316514649,65.5428786413502
8,1753045,7284465,24LNV,,,,2012,21.289770734437,65.5625295391204
9,1752099,7287435,24LNV,,,,2012,21.2749601407049,65.5897814863644
10,1751129,7289623,24LNV,,,,2012,21.2581328525799,65.6100692284534
11,1751169,7293530,24LNV,,,,2012,21.2663426329969,65.6449189393568
12,1753678,7293445,24LNV,,,,2012,21.3204307212785,65.6421999662501
13,1756053,7292737,24LNV,,,,2012,21.3704150631839,65.634007071227
14,1758215,7291337,24LNV,,,,2012,21.4144288276553,65.6197917155207
15,1758741,7289730,24LNV,,,,2012,21.4226804477514,65.6050283808012
16,1760221,7288445,24LNV,,,,2012,21.452127748318,65.5923734765379
17,1761908,7286538,24LNV,,,,2012,21.4847954369061,65.5739948461518
18,1762024,7284446,24LNV,,,,2012,21.4832146095846,65.5552311459618
19,1762563,7282458,24LNV,,,,2012,21.4909448884609,65.537053768214
20,1762933,7280470,24LNV,,,,2012,21.4950295725577,65.5190128355197
1,1766294,7325453,25LNV,Ljuså,,"Holmforsrakan, ladorna",2010,21.6576774146467,65.9176273726806
2,1765591,7327300,25LNV,Ljuså,,"Kolmilan, bommen",2010,21.6460912160804,65.9346914718354
3,1763851,7328981,25LNV,Ljuså,,"Bilvägen höger, innan Ljuså",2010,21.6114741141747,65.9511344663095
4,1759670,7329678,25LNV,Ljuså,,Hollsvattendammet,2010,21.5214189653399,65.9607902963475
5,1763122,7332300,25LNV,Ljuså,,"Sörbykorsningen, P-platsen",2010,21.6022602845071,65.9813502984396
6,1761961,7334399,25LNV,Ljuså,,"Ljusårakan, bortre (2:a) älgtornet, stort dike vänster, dvärgsparven",2010,21.5810847592174,66.001036919807
7,1759645,7335438,25LNV,Ljuså,,1:a bilvägen höger N S. Gyttjeå,2010,21.532415912768,66.0122089720345
8,1757516,7336853,25LNV,Ljuså,,Rakan 2.6 km N punkt 7,2010,21.4885558112177,66.0265696491177
9,1756040,7338762,25LNV,Ljuså,,"Bilväg höger, 2.4 km från punkt 8",2010,21.4599618270815,66.0448003120798
10,1754871,7341664,25LNV,Ljuså,,"Degervattenvägen, hygget, P-platsen",2010,21.4400397720011,66.0716412390202
11,1753345,7344068,25LNV,Ljuså,,Grankölvägskorset,2010,21.4112382903,66.0943213326986
12,1750987,7344989,25LNV,Ljuså,,"Bilväg vänster, 3.4 km från punkt 11",2010,21.3611600205442,66.1044214003379
13,1725310,7340108,25LNV,Ljuså,,Korsningen vänster mellan Gransjö-Nybyn,2010,20.7869376865248,66.080161170998
14,1764995,7333660,25LNV,Ljuså,,Korsningen mot Storbläset (HA),2010,21.6460492852734,65.9919286180954
15,1766486,7335956,25LNV,Ljuså,,"Kurvan, Renskinnkölen",2010,21.6834331275417,66.0111646548734
16,1768583,7336824,25LNV,Ljuså,,Hultetkurvan,2010,21.7311948942745,66.0171410989632
17,1768986,7339789,25LNV,Ljuså,,"Högerkurva på krönet, älgtorn vänster, 3.3 km från punkt 16",2010,21.7462079855334,66.0432472590656
18,1767912,7341934,25LNV,Ljuså,,"På krönet, gatlampan syns, 2.5 km från Sörbykorsningen",2010,21.7271018025445,66.0632899163089
19,1765176,7343422,25LNV,Ljuså,,Hummelträskkorsningen,2010,21.670078908863,66.0788659756717
20,1762697,7343957,25LNV,Ljuså,,"Älgtorn vänster, 2.7 km från punkt 19",2010,21.6166878304453,66.0857057022873
1,1794224,7301774,25LSO,Persöfjärden,Gåsträsket,Mitt mot Gåsträsket vid stickväg,2012,22.2141434424857,65.6820862501772
2,1794818,7304550,25LSO,Persöfjärden,Örarna,Avfarten bortom bron över Altersundet,2012,22.233144259381,65.7062836485481
3,1793308,7306976,25LSO,Persöfjärden,Metsundet,Stickväg S Bron,2012,22.2058376521676,65.7292833735958
4,1789048,7307700,25LSO,Persöfjärden,Hans Nils,Ängesbyvägen 200 m före Hans Nils,2012,22.115142763489,65.739591269709
5,1785716,7311736,25LSO,Persöfjärden,Ängesbyn,Vattenreningsverket,2012,22.0516590824209,65.7785492478915
6,1783880,7311824,25LSO,Persöfjärden,Viken,Vikenvägskälet mot Vibbyn,2012,22.0119949324766,65.7809622069398
7,1783568,7313852,25LSO,Persöfjärden,S Smedsbyn,Vid vägskylten S Smedsbyn,2012,22.009586186541,65.7993189993086
8,1781208,7315768,25LSO,Persöfjärden,Grassmyrberget,Ängen N om berget,2012,21.9624079642947,65.8184804654632
9,1780308,7316956,25LSO,Persöfjärden,Vibbybanken,Vid fågeltornet,2012,21.9453737779519,65.8298619284185
10,1779024,7319272,25LSO,Persöfjärden,Brobyn,"100 m hitom 70 skylt, väg t h, hus före",2012,21.9223677293405,65.851634978343
11,1777492,7321544,25LSO,Persöfjärden,Skogså,"Väg mot Ubbyn vid elljusspåret, mindre v t h",2012,21.8938256351235,65.8732278324606
12,1779480,7322938,25LSO,Persöfjärden,Ubbyn,Vägbanken V Klinten,2012,21.9401233523248,65.8839261910729
13,1780598,7324918,25LSO,Persöfjärden,Flakaberget,Krönet bortom Djuptjärn,2012,21.9687468794118,65.9006006991633
14,1783120,7324352,25LSO,Persöfjärden,Branders,Ängen före Branders,2012,22.0225239541411,65.8933284537744
15,1783262,7322100,25LSO,Persöfjärden,Gemträsk,Bygdegården,2012,22.0207400418736,65.8731251847743
16,1783434,7320260,25LSO,Persöfjärden,Smedträsket,Äng bortom gård på v sida om vägen,2012,22.0205039391321,65.8565684406038
17,1782416,7317812,25LSO,Persöfjärden,Svedjen,Ängen före Smedsbyvägen,2012,21.9930664768842,65.835642615952
18,1782480,7316328,25LSO,Persöfjärden,Lillberget,Vid skylten för kommungränsen,2012,21.9912667926125,65.8223549375988
19,1783916,7314752,25LSO,Persöfjärden,Smedsbyn,Badplatsen/hockyplan,2012,22.0190876007662,65.8070351895582
20,1786028,7313884,25LSO,Persöfjärden,O Smedsbyn,Rakan före Geiswolds,2012,22.0630928950461,65.7974205405369
1,1767447,7318334,25LSV,Bodens södra skjutfält,,,2012,21.6682882310062,65.8531537406502
2,1766403,7317846,25LSV,Bodens södra skjutfält,,,2012,21.6445533225306,65.8496708895027
3,1765509,7318410,25LSV,Bodens södra skjutfält,,,2012,21.6262226107072,65.855445783533
4,1765191,7320959,25LSV,Bodens södra skjutfält,,,2012,21.6244586023435,65.8784515783726
5,1766548,7312044,25LSV,Bodens södra skjutfält,,,2012,21.6359401897068,65.7977865209002
6,1767318,7309157,25LSV,Bodens södra skjutfält,,,2012,21.6468235977535,65.7713891691475
7,1765019,7308856,25LSV,Bodens södra skjutfält,,,2012,21.596291187972,65.7706086584871
8,1765457,7305512,25LSV,Bodens södra skjutfält,,,2012,21.5990855327903,65.7404105096068
9,1767253,7301513,25LSV,Bodens södra skjutfält,,,2012,21.629976645278,65.7032445925761
10,1763810,7305857,25LSV,Bodens södra skjutfält,,,2012,21.5640459786999,65.7448439663311
11,1761988,7304372,25LSV,Bodens södra skjutfält,,,2012,21.521572535673,65.7330818191748
12,1761575,7302533,25LSV,Bodens södra skjutfält,,,2012,21.5089843457123,65.7170068301638
13,1759233,7300997,25LSV,Bodens södra skjutfält,,,2012,21.4552150478888,65.7051924622552
14,1757238,7303365,25LSV,Bodens södra skjutfält,,,2012,21.4165808103634,65.7279267936368
15,1754218,7306177,25LSV,Bodens södra skjutfält,,,2012,21.3564813073804,65.7554271557472
16,1751591,7305476,25LSV,Bodens södra skjutfält,,,2012,21.2981016239112,65.7512363195035
17,1750794,7303324,25LSV,Bodens södra skjutfält,,,2012,21.2767171923944,65.7326473198542
18,1752379,7300928,25LSV,Bodens södra skjutfält,,,2012,21.3065421127364,65.7100190777811
19,1751130,7308160,25LSV,Bodens södra skjutfält,,,2012,21.2931968762589,65.7755573124085
20,1758659,7307429,25LSV,Bodens södra skjutfält,,,2012,21.4553453860022,65.7630581835992
1,1871754,7329188,25NNV,Haparanda,,,2012,23.9615803677573,65.8456090683944
2,1873014,7327783,25NNV,Haparanda,,,2012,23.9848912083588,65.8316720024151
3,1874340,7326653,25NNV,Haparanda,,,2012,24.0103883653239,65.8200956187346
4,1869523,7325940,25NNV,Haparanda,,,2012,23.9040893430893,65.8193534823794
5,1868899,7327910,25NNV,Haparanda,,,2012,23.8961099737672,65.8375635770454
6,1867314,7330679,25NNV,Haparanda,,,2012,23.8695217458552,65.8639723086652
7,1866274,7332275,25NNV,Haparanda,,,2012,23.8514282780125,65.8793368253117
8,1865026,7335145,25NNV,Haparanda,,,2012,23.8323575399037,65.9062505719679
9,1864267,7337014,25NNV,Haparanda,,,2012,23.8210856946783,65.9237149449516
10,1863350,7338548,25NNV,Haparanda,,,2012,23.8054257386784,65.9383837045501
11,1863542,7339783,25NNV,Haparanda,,,2012,23.8130543301145,65.9491324307536
12,1862286,7342122,25NNV,Haparanda,,,2012,23.7922381992636,65.9713356283959
13,1862147,7344280,25NNV,Haparanda,,,2012,23.7952367969239,65.9906589742468
